Dest_PC,Dest_City,Branch_PC,Branch_City,Branch,Dest,Response,ResponseMod,Distance,Duration
38855,Schmatzfeld,36214,Nentershausen,36214%2C%20Nentershausen,38855%2C%20Schmatzfeld,"{
   ""destination_addresses"" : [ ""Schmatzfeld, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""183 km"",
                  ""value"" : 182664
               },
               ""duration"" : {
                  ""text"" : ""2 hours 17 mins"",
                  ""value"" : 8249
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['Schmatzfeld, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '183 km', 'value': 182664}, 'duration': {'text': '2 hours 17 mins', 'value': 8249}, 'status': 'OK'}]}], 'status': 'OK'}",183 km,2 hours 17 mins
45663,Recklinghausen,36214,Nentershausen,36214%2C%20Nentershausen,45663%2C%20Recklinghausen,"{
   ""destination_addresses"" : [ ""45663 Recklinghausen, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""249 km"",
                  ""value"" : 248972
               },
               ""duration"" : {
                  ""text"" : ""2 hours 53 mins"",
                  ""value"" : 10374
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['45663 Recklinghausen, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '249 km', 'value': 248972}, 'duration': {'text': '2 hours 53 mins', 'value': 10374}, 'status': 'OK'}]}], 'status': 'OK'}",249 km,2 hours 53 mins
49638,Nortrup,36214,Nentershausen,36214%2C%20Nentershausen,49638%2C%20Nortrup,"{
   ""destination_addresses"" : [ ""49638 Nortrup, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""290 km"",
                  ""value"" : 290127
               },
               ""duration"" : {
                  ""text"" : ""3 hours 22 mins"",
                  ""value"" : 12129
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['49638 Nortrup, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '290 km', 'value': 290127}, 'duration': {'text': '3 hours 22 mins', 'value': 12129}, 'status': 'OK'}]}], 'status': 'OK'}",290 km,3 hours 22 mins
31157,Sarstedt,36214,Nentershausen,36214%2C%20Nentershausen,31157%2C%20Sarstedt,"{
   ""destination_addresses"" : [ ""31157 Sarstedt, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""178 km"",
                  ""value"" : 177887
               },
               ""duration"" : {
                  ""text"" : ""2 hours 17 mins"",
                  ""value"" : 8218
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['31157 Sarstedt, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '178 km', 'value': 177887}, 'duration': {'text': '2 hours 17 mins', 'value': 8218}, 'status': 'OK'}]}], 'status': 'OK'}",178 km,2 hours 17 mins
49685,Bühren,36214,Nentershausen,36214%2C%20Nentershausen,49685%2C%20Bühren,"{
   ""destination_addresses"" : [ ""B\u00fchren, 49685 Emstek, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""311 km"",
                  ""value"" : 311368
               },
               ""duration"" : {
                  ""text"" : ""3 hours 30 mins"",
                  ""value"" : 12572
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['Bühren, 49685 Emstek, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '311 km', 'value': 311368}, 'duration': {'text': '3 hours 30 mins', 'value': 12572}, 'status': 'OK'}]}], 'status': 'OK'}",311 km,3 hours 30 mins
56479,Oberrod,36214,Nentershausen,36214%2C%20Nentershausen,56479%2C%20Oberrod,"{
   ""destination_addresses"" : [ ""56479 Oberrod, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""180 km"",
                  ""value"" : 180204
               },
               ""duration"" : {
                  ""text"" : ""2 hours 6 mins"",
                  ""value"" : 7585
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['56479 Oberrod, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '180 km', 'value': 180204}, 'duration': {'text': '2 hours 6 mins', 'value': 7585}, 'status': 'OK'}]}], 'status': 'OK'}",180 km,2 hours 6 mins
57644,Welkenbach,36214,Nentershausen,36214%2C%20Nentershausen,57644%2C%20Welkenbach,"{
   ""destination_addresses"" : [ ""57644 Welkenbach, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""209 km"",
                  ""value"" : 209133
               },
               ""duration"" : {
                  ""text"" : ""2 hours 32 mins"",
                  ""value"" : 9123
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['57644 Welkenbach, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '209 km', 'value': 209133}, 'duration': {'text': '2 hours 32 mins', 'value': 9123}, 'status': 'OK'}]}], 'status': 'OK'}",209 km,2 hours 32 mins
40625,Düsseldorf,36214,Nentershausen,36214%2C%20Nentershausen,40625%2C%20Düsseldorf,"{
   ""destination_addresses"" : [ ""40625 D\u00fcsseldorf, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""285 km"",
                  ""value"" : 285181
               },
               ""duration"" : {
                  ""text"" : ""3 hours 23 mins"",
                  ""value"" : 12166
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['40625 Düsseldorf, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '285 km', 'value': 285181}, 'duration': {'text': '3 hours 23 mins', 'value': 12166}, 'status': 'OK'}]}], 'status': 'OK'}",285 km,3 hours 23 mins
52399,Merzenich,36214,Nentershausen,36214%2C%20Nentershausen,52399%2C%20Merzenich,"{
   ""destination_addresses"" : [ ""52399 Merzenich, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""329 km"",
                  ""value"" : 328687
               },
               ""duration"" : {
                  ""text"" : ""3 hours 37 mins"",
                  ""value"" : 13013
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['52399 Merzenich, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '329 km', 'value': 328687}, 'duration': {'text': '3 hours 37 mins', 'value': 13013}, 'status': 'OK'}]}], 'status': 'OK'}",329 km,3 hours 37 mins
53424,Calmuth,36214,Nentershausen,36214%2C%20Nentershausen,53424%2C%20Calmuth,"{
   ""destination_addresses"" : [ ""Forstgut Schloss Calmuth, 53424 Remagen, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""264 km"",
                  ""value"" : 263838
               },
               ""duration"" : {
                  ""text"" : ""3 hours 3 mins"",
                  ""value"" : 10997
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['Forstgut Schloss Calmuth, 53424 Remagen, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '264 km', 'value': 263838}, 'duration': {'text': '3 hours 3 mins', 'value': 10997}, 'status': 'OK'}]}], 'status': 'OK'}",264 km,3 hours 3 mins
47051,Duisburg,36214,Nentershausen,36214%2C%20Nentershausen,47051%2C%20Duisburg,"{
   ""destination_addresses"" : [ ""47051 Duisburg, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""280 km"",
                  ""value"" : 279799
               },
               ""duration"" : {
                  ""text"" : ""3 hours 18 mins"",
                  ""value"" : 11897
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['47051 Duisburg, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '280 km', 'value': 279799}, 'duration': {'text': '3 hours 18 mins', 'value': 11897}, 'status': 'OK'}]}], 'status': 'OK'}",280 km,3 hours 18 mins
55595,Spall,36214,Nentershausen,36214%2C%20Nentershausen,55595%2C%20Spall,"{
   ""destination_addresses"" : [ ""55595 Spall, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""266 km"",
                  ""value"" : 265863
               },
               ""duration"" : {
                  ""text"" : ""2 hours 58 mins"",
                  ""value"" : 10679
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['55595 Spall, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '266 km', 'value': 265863}, 'duration': {'text': '2 hours 58 mins', 'value': 10679}, 'status': 'OK'}]}], 'status': 'OK'}",266 km,2 hours 58 mins
40721,Hilden,36214,Nentershausen,36214%2C%20Nentershausen,40721%2C%20Hilden,"{
   ""destination_addresses"" : [ ""40721 Hilden, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""281 km"",
                  ""value"" : 281481
               },
               ""duration"" : {
                  ""text"" : ""3 hours 16 mins"",
                  ""value"" : 11762
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['40721 Hilden, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '281 km', 'value': 281481}, 'duration': {'text': '3 hours 16 mins', 'value': 11762}, 'status': 'OK'}]}], 'status': 'OK'}",281 km,3 hours 16 mins
56237,Caan,36214,Nentershausen,36214%2C%20Nentershausen,56237%2C%20Caan,"{
   ""destination_addresses"" : [ ""Caan, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""225 km"",
                  ""value"" : 225014
               },
               ""duration"" : {
                  ""text"" : ""2 hours 39 mins"",
                  ""value"" : 9532
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['Caan, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '225 km', 'value': 225014}, 'duration': {'text': '2 hours 39 mins', 'value': 9532}, 'status': 'OK'}]}], 'status': 'OK'}",225 km,2 hours 39 mins
54636,Baustert,36214,Nentershausen,36214%2C%20Nentershausen,54636%2C%20Baustert,"{
   ""destination_addresses"" : [ ""54636 Baustert, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""367 km"",
                  ""value"" : 367250
               },
               ""duration"" : {
                  ""text"" : ""4 hours 3 mins"",
                  ""value"" : 14573
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['54636 Baustert, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '367 km', 'value': 367250}, 'duration': {'text': '4 hours 3 mins', 'value': 14573}, 'status': 'OK'}]}], 'status': 'OK'}",367 km,4 hours 3 mins
55585,Norheim,36214,Nentershausen,36214%2C%20Nentershausen,55585%2C%20Norheim,"{
   ""destination_addresses"" : [ ""Norheim, Germany"" ],
   ""origin_addresses"" : [ ""36214 Nentershausen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""259 km"",
                  ""value"" : 258760
               },
               ""duration"" : {
                  ""text"" : ""2 hours 51 mins"",
                  ""value"" : 10251
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['Norheim, Germany'], 'origin_addresses': ['36214 Nentershausen, Germany'], 'rows': [{'elements': [{'distance': {'text': '259 km', 'value': 258760}, 'duration': {'text': '2 hours 51 mins', 'value': 10251}, 'status': 'OK'}]}], 'status': 'OK'}",259 km,2 hours 51 mins
