BusinessTripId,StartDate,EndDate,EmployeeId,PostalCode,City,OvernightStays,HotelCosts,TravelCosts,Currency,StrategicRegionId
BT104130,1996-07-26,1996-07-30,E107590,36318,Schwalmtal,4,0.0,98.65,EUR,GER100003
BT104133,1996-07-27,1996-07-27,E107601,36269,Philippsthal,0,0.0,0.0,EUR,GER100003
BT104141,1996-07-28,1996-07-30,E107601,36251,Bad Hersfeld,2,0.0,71.31,EUR,GER100003
BT104146,1996-07-28,1996-07-30,E107623,36284,Hohenroda,2,0.0,58.47,EUR,GER100003
BT104154,1996-07-28,1996-08-02,E107590,36318,Schwalmtal,5,0.0,172.96,EUR,GER100003
BT104162,1996-07-28,1996-07-28,E107590,36318,Schwalmtal,0,0.0,0.0,EUR,GER100003
BT104167,1996-07-29,1996-07-31,E107623,36277,Schenklengsfeld,2,0.0,49.84,EUR,GER100003
BT104172,1996-07-29,1996-08-03,E107590,36289,Friedewald,5,0.0,155.45,EUR,GER100003
BT104173,1996-07-30,1996-08-03,E107601,36266,Heringen,4,0.0,133.18,EUR,GER100003
BT104180,1996-07-30,1996-08-04,E107623,36284,Hohenroda,5,0.0,142.0,EUR,GER100003
BT104185,1996-08-01,1996-08-06,E107601,36266,Heringen,5,0.0,145.01,EUR,GER100003
BT104190,1996-08-01,1996-08-02,E107601,36251,Bad Hersfeld,1,0.0,34.31,EUR,GER100003
BT104195,1996-08-01,1996-08-06,E107590,36286,Neuenstein,5,0.0,160.75,EUR,GER100003
BT104199,1996-08-01,1996-08-04,E107590,36304,Alsfeld,3,0.0,103.98,EUR,GER100003
BT104200,1996-08-01,1996-08-06,E107590,36286,Neuenstein,5,0.0,124.59,EUR,GER100003
BT104201,1996-08-02,1996-08-07,E107623,36282,Hauneck,5,0.0,168.49,EUR,GER100003
BT104204,1996-08-02,1996-08-03,E107590,36289,Friedewald,1,0.0,31.79,EUR,GER100003
BT104207,1996-08-03,1996-08-03,E107623,36277,Schenklengsfeld,0,0.0,0.0,EUR,GER100003
BT104210,1996-08-03,1996-08-05,E107590,36287,Breitenbach,2,0.0,65.66,EUR,GER100003
BT104213,1996-08-04,1996-08-06,E107590,36318,Schwalmtal,2,0.0,50.13,EUR,GER100003
BT104214,1996-08-06,1996-08-09,E107601,36217,Ronshausen,3,0.0,72.35,EUR,GER100003
BT104219,1996-08-06,1996-08-06,E107623,36282,Hauneck,0,0.0,0.0,EUR,GER100003
BT104221,1996-08-06,1996-08-11,E107590,36284,Hohenroda,5,0.0,165.99,EUR,GER100003
BT104227,1996-08-08,1996-08-12,E107601,36272,Niederaula,4,0.0,101.68,EUR,GER100003
BT104228,1996-08-08,1996-08-08,E107601,36272,Niederaula,0,0.0,0.0,EUR,GER100003
BT104235,1996-08-08,1996-08-08,E107623,36277,Schenklengsfeld,0,0.0,0.0,EUR,GER100003
BT104243,1996-08-08,1996-08-08,E107590,36289,Friedewald,0,0.0,0.0,EUR,GER100003
BT104251,1996-08-09,1996-08-12,E107601,36266,Heringen,3,0.0,95.02,EUR,GER100003
BT104254,1996-08-09,1996-08-09,E107590,36284,Hohenroda,0,0.0,0.0,EUR,GER100003
BT104260,1996-08-11,1996-08-12,E107590,36287,Breitenbach,1,0.0,30.61,EUR,GER100003
BT104262,1996-08-12,1996-08-16,E107590,36286,Neuenstein,4,0.0,114.79,EUR,GER100003
BT104270,1996-08-13,1996-08-18,E107623,36284,Hohenroda,5,0.0,123.6,EUR,GER100003
BT104274,1996-08-13,1996-08-18,E107623,36284,Hohenroda,5,0.0,150.04,EUR,GER100003
BT104275,1996-08-14,1996-08-16,E107590,36287,Breitenbach,2,0.0,68.22,EUR,GER100003
BT104279,1996-08-15,1996-08-17,E107590,36284,Hohenroda,2,0.0,51.26,EUR,GER100003
BT104284,1996-08-15,1996-08-16,E107590,36304,Alsfeld,1,0.0,29.79,EUR,GER100003
BT104288,1996-08-17,1996-08-17,E107601,36219,Cornberg,0,0.0,0.0,EUR,GER100003
BT104290,1996-08-17,1996-08-21,E107623,36280,Oberaula,4,0.0,140.52,EUR,GER100003
BT104291,1996-08-17,1996-08-17,E107590,36304,Alsfeld,0,0.0,0.0,EUR,GER100003
BT104295,1996-08-17,1996-08-18,E107590,36318,Schwalmtal,1,0.0,30.55,EUR,GER100003
BT104296,1996-08-19,1996-08-22,E107623,36280,Oberaula,3,0.0,94.48,EUR,GER100003
BT104298,1996-08-21,1996-08-22,E107590,36287,Breitenbach,1,0.0,30.51,EUR,GER100003
BT104304,1996-08-22,1996-08-22,E107601,36272,Niederaula,0,0.0,0.0,EUR,GER100003
BT104306,1996-08-22,1996-08-27,E107590,36304,Alsfeld,5,0.0,130.88,EUR,GER100003
BT104313,1996-08-22,1996-08-26,E107590,36284,Hohenroda,4,0.0,117.79,EUR,GER100003
BT104319,1996-08-23,1996-08-28,E107623,36277,Schenklengsfeld,5,0.0,159.12,EUR,GER100003
BT104322,1996-08-24,1996-08-28,E107601,36251,Bad Hersfeld,4,0.0,133.95,EUR,GER100003
BT104329,1996-08-24,1996-08-27,E107623,36275,Kirchheim,3,0.0,73.23,EUR,GER100003
BT104332,1996-08-24,1996-08-25,E107590,36287,Breitenbach,1,0.0,26.33,EUR,GER100003
BT104339,1996-08-25,1996-08-25,E107601,36266,Heringen,0,0.0,0.0,EUR,GER100003
BT104346,1996-08-25,1996-08-30,E107590,36289,Friedewald,5,0.0,168.81,EUR,GER100003
BT104349,1996-08-26,1996-08-29,E107590,36287,Breitenbach,3,0.0,99.23,EUR,GER100003
BT104353,1996-08-27,1996-09-01,E107623,36280,Oberaula,5,0.0,126.46,EUR,GER100003
BT104360,1996-08-28,1996-08-30,E107623,36282,Hauneck,2,0.0,70.8,EUR,GER100003
BT104362,1996-08-28,1996-08-31,E107623,36280,Oberaula,3,0.0,106.32,EUR,GER100003
BT104364,1996-08-28,1996-08-30,E107623,36280,Oberaula,2,0.0,48.56,EUR,GER100003
BT104365,1996-08-28,1996-09-01,E107590,36287,Breitenbach,4,0.0,129.14,EUR,GER100003
BT104372,1996-08-29,1996-09-02,E107590,36318,Schwalmtal,4,0.0,127.45,EUR,GER100003
BT104376,1996-08-30,1996-09-03,E107623,36284,Hohenroda,4,0.0,132.43,EUR,GER100003
BT104383,1996-08-31,1996-09-05,E107601,36219,Cornberg,5,0.0,134.12,EUR,GER100003
BT104389,1996-08-31,1996-09-02,E107590,36286,Neuenstein,2,0.0,60.64,EUR,GER100003
BT104394,1996-09-01,1996-09-03,E107601,36217,Ronshausen,2,0.0,59.54,EUR,GER100003
BT104397,1996-09-01,1996-09-05,E107590,36289,Friedewald,4,0.0,129.44,EUR,GER100003
BT104398,1996-09-03,1996-09-03,E107601,36272,Niederaula,0,0.0,0.0,EUR,GER100003
BT104403,1996-09-03,1996-09-08,E107601,36272,Niederaula,5,0.0,122.08,EUR,GER100003
BT104408,1996-09-03,1996-09-05,E107590,36304,Alsfeld,2,0.0,48.36,EUR,GER100003
BT104416,1996-09-03,1996-09-05,E107590,36289,Friedewald,2,0.0,71.72,EUR,GER100003
BT104419,1996-09-04,1996-09-08,E107601,36219,Cornberg,4,0.0,140.24,EUR,GER100003
BT104422,1996-09-05,1996-09-09,E107601,36219,Cornberg,4,0.0,107.13,EUR,GER100003
BT104424,1996-09-06,1996-09-06,E107623,36272,Niederaula,0,0.0,0.0,EUR,GER100003
BT104425,1996-09-11,1996-09-16,E107601,36251,Bad Hersfeld,5,0.0,157.07,EUR,GER100003
BT104431,1996-09-11,1996-09-11,E107601,36266,Heringen,0,0.0,0.0,EUR,GER100003
BT104433,1996-09-12,1996-09-16,E107590,36318,Schwalmtal,4,0.0,136.23,EUR,GER100003
BT104440,1996-09-12,1996-09-12,E107590,36284,Hohenroda,0,0.0,0.0,EUR,GER100003
BT104445,1996-09-12,1996-09-12,E107590,36287,Breitenbach,0,0.0,0.0,EUR,GER100003
BT104447,1996-09-13,1996-09-13,E107601,36251,Bad Hersfeld,0,0.0,0.0,EUR,GER100003
BT104453,1996-09-14,1996-09-15,E107623,36282,Hauneck,1,0.0,29.34,EUR,GER100003
BT104458,1996-09-14,1996-09-19,E107623,36284,Hohenroda,5,0.0,170.97,EUR,GER100003
BT104460,1996-09-16,1996-09-18,E107601,36219,Cornberg,2,0.0,67.55,EUR,GER100003
BT104462,1996-09-16,1996-09-17,E107590,36318,Schwalmtal,1,0.0,33.04,EUR,GER100003
BT104463,1996-09-17,1996-09-21,E107623,36272,Niederaula,4,0.0,116.94,EUR,GER100003
BT104466,1996-09-18,1996-09-19,E107623,36280,Oberaula,1,0.0,30.22,EUR,GER100003
BT104468,1996-09-18,1996-09-23,E107623,36275,Kirchheim,5,0.0,142.57,EUR,GER100003
BT104472,1996-09-18,1996-09-22,E107590,36287,Breitenbach,4,0.0,134.65,EUR,GER100003
BT104475,1996-09-20,1996-09-23,E107601,36219,Cornberg,3,0.0,81.92,EUR,GER100003
BT104479,1996-09-21,1996-09-25,E107601,36219,Cornberg,4,0.0,125.45,EUR,GER100003
BT104484,1996-09-21,1996-09-24,E107590,36289,Friedewald,3,0.0,72.48,EUR,GER100003
BT104491,1996-09-21,1996-09-24,E107590,36287,Breitenbach,3,0.0,93.81,EUR,GER100003
BT104499,1996-09-22,1996-09-25,E107623,36284,Hohenroda,3,0.0,96.0,EUR,GER100003
BT104506,1996-09-22,1996-09-26,E107590,36284,Hohenroda,4,0.0,135.56,EUR,GER100003
BT104513,1996-09-23,1996-09-23,E107601,36219,Cornberg,0,0.0,0.0,EUR,GER100003
BT104521,1996-09-23,1996-09-27,E107623,36275,Kirchheim,4,0.0,108.23,EUR,GER100003
BT104528,1996-09-24,1996-09-28,E107601,36272,Niederaula,4,0.0,135.94,EUR,GER100003
BT104532,1996-09-24,1996-09-26,E107590,36286,Neuenstein,2,0.0,62.51,EUR,GER100003
BT104534,1996-09-24,1996-09-29,E107590,36284,Hohenroda,5,0.0,167.28,EUR,GER100003
BT104539,1996-09-25,1996-09-28,E107601,36219,Cornberg,3,0.0,100.24,EUR,GER100003
BT104541,1996-09-25,1996-09-25,E107623,36277,Schenklengsfeld,0,0.0,0.0,EUR,GER100003
BT104544,1996-09-27,1996-09-27,E107601,36269,Philippsthal,0,0.0,0.0,EUR,GER100003
BT104547,1996-09-27,1996-09-27,E107601,36269,Philippsthal,0,0.0,0.0,EUR,GER100003
BT104553,1996-09-28,1996-10-01,E107623,36282,Hauneck,3,0.0,96.86,EUR,GER100003
BT104554,1996-09-29,1996-10-01,E107601,36251,Bad Hersfeld,2,0.0,54.8,EUR,GER100003
BT104559,1996-09-30,1996-10-01,E107601,36217,Ronshausen,1,0.0,33.91,EUR,GER100003
BT104561,1996-09-30,1996-10-04,E107601,36266,Heringen,4,0.0,111.91,EUR,GER100003
BT104563,1996-10-01,1996-10-06,E107623,36277,Schenklengsfeld,5,0.0,158.25,EUR,GER100003
BT104565,1996-10-02,1996-10-02,E107623,36282,Hauneck,0,0.0,0.0,EUR,GER100003
BT104567,1996-10-04,1996-10-06,E107601,36217,Ronshausen,2,0.0,67.07,EUR,GER100003
BT104573,1996-10-05,1996-10-09,E107590,36287,Breitenbach,4,0.0,140.43,EUR,GER100003
BT104576,1996-10-06,1996-10-09,E107601,36219,Cornberg,3,0.0,99.53,EUR,GER100003
BT104580,1996-10-06,1996-10-11,E107590,36318,Schwalmtal,5,0.0,174.49,EUR,GER100003
BT104585,1996-10-06,1996-10-07,E107590,36304,Alsfeld,1,0.0,30.29,EUR,GER100003
BT104586,1996-10-07,1996-10-12,E107623,36277,Schenklengsfeld,5,0.0,147.99,EUR,GER100003
BT104592,1996-10-08,1996-10-13,E107601,36272,Niederaula,5,0.0,131.75,EUR,GER100003
BT104594,1996-10-09,1996-10-11,E107601,36217,Ronshausen,2,0.0,49.58,EUR,GER100003
BT104601,1996-10-09,1996-10-14,E107590,36318,Schwalmtal,5,0.0,156.82,EUR,GER100003
BT104602,1996-10-09,1996-10-12,E107590,36286,Neuenstein,3,0.0,77.67,EUR,GER100003
BT104607,1996-10-09,1996-10-09,E107590,36284,Hohenroda,0,0.0,0.0,EUR,GER100003
BT104609,1996-10-10,1996-10-12,E107601,36272,Niederaula,2,0.0,65.38,EUR,GER100003
BT104614,1996-10-10,1996-10-13,E107590,36287,Breitenbach,3,0.0,91.17,EUR,GER100003
BT104621,1996-10-11,1996-10-15,E107601,36272,Niederaula,4,0.0,97.62,EUR,GER100003
BT104625,1996-10-11,1996-10-13,E107590,36287,Breitenbach,2,0.0,52.44,EUR,GER100003
BT104633,1996-10-12,1996-10-12,E107601,36266,Heringen,0,0.0,0.0,EUR,GER100003
BT104634,1996-10-12,1996-10-16,E107623,36280,Oberaula,4,0.0,122.56,EUR,GER100003
BT104642,1996-10-13,1996-10-17,E107601,36219,Cornberg,4,0.0,116.18,EUR,GER100003
BT104648,1996-10-13,1996-10-18,E107623,36284,Hohenroda,5,0.0,125.95,EUR,GER100003
BT104652,1996-10-13,1996-10-18,E107623,36280,Oberaula,5,0.0,139.57,EUR,GER100003
BT104653,1996-10-14,1996-10-16,E107601,36266,Heringen,2,0.0,56.04,EUR,GER100003
BT104655,1996-10-14,1996-10-17,E107623,36284,Hohenroda,3,0.0,89.67,EUR,GER100003
BT104662,1996-10-14,1996-10-18,E107623,36282,Hauneck,4,0.0,122.53,EUR,GER100003
BT104668,1996-10-15,1996-10-15,E107623,36275,Kirchheim,0,0.0,0.0,EUR,GER100003
BT104674,1996-10-16,1996-10-21,E107601,36266,Heringen,5,0.0,158.22,EUR,GER100003
BT104681,1996-10-16,1996-10-18,E107623,36277,Schenklengsfeld,2,0.0,52.57,EUR,GER100003
BT104684,1996-10-17,1996-10-22,E107601,36251,Bad Hersfeld,5,0.0,160.87,EUR,GER100003
BT104685,1996-10-17,1996-10-20,E107601,36251,Bad Hersfeld,3,0.0,78.14,EUR,GER100003
BT104691,1996-10-17,1996-10-19,E107601,36219,Cornberg,2,0.0,48.53,EUR,GER100003
BT104693,1996-10-17,1996-10-18,E107623,36280,Oberaula,1,0.0,24.64,EUR,GER100003
BT104697,1996-10-18,1996-10-19,E107601,36269,Philippsthal,1,0.0,25.61,EUR,GER100003
BT104704,1996-10-18,1996-10-21,E107623,36284,Hohenroda,3,0.0,104.71,EUR,GER100003
BT104711,1996-10-18,1996-10-21,E107623,36275,Kirchheim,3,0.0,81.63,EUR,GER100003
BT104719,1996-10-18,1996-10-22,E107590,36304,Alsfeld,4,0.0,131.86,EUR,GER100003
BT104721,1996-10-19,1996-10-24,E107601,36266,Heringen,5,0.0,129.15,EUR,GER100003
BT104724,1996-10-19,1996-10-21,E107590,36304,Alsfeld,2,0.0,50.68,EUR,GER100003
BT104727,1996-10-21,1996-10-24,E107601,36251,Bad Hersfeld,3,0.0,74.2,EUR,GER100003
BT104728,1996-10-21,1996-10-21,E107623,36272,Niederaula,0,0.0,0.0,EUR,GER100003
BT104729,1996-10-23,1996-10-25,E107601,36219,Cornberg,2,0.0,63.85,EUR,GER100003
BT104734,1996-10-23,1996-10-23,E107623,36284,Hohenroda,0,0.0,0.0,EUR,GER100003
BT104736,1996-10-23,1996-10-25,E107590,36304,Alsfeld,2,0.0,69.24,EUR,GER100003
BT104739,1996-10-24,1996-10-24,E107601,36272,Niederaula,0,0.0,0.0,EUR,GER100003
BT104742,1996-10-24,1996-10-26,E107623,36284,Hohenroda,2,0.0,51.76,EUR,GER100003
BT104743,1996-10-24,1996-10-26,E107590,36304,Alsfeld,2,0.0,55.23,EUR,GER100003
BT104749,1996-10-25,1996-10-26,E107601,36272,Niederaula,1,0.0,30.46,EUR,GER100003
BT104757,1996-10-25,1996-10-27,E107623,36282,Hauneck,2,0.0,68.93,EUR,GER100003
BT104763,1996-10-26,1996-10-27,E107601,36217,Ronshausen,1,0.0,31.44,EUR,GER100003
BT104767,1996-10-27,1996-10-27,E107601,36272,Niederaula,0,0.0,0.0,EUR,GER100003
BT104769,1996-10-29,1996-10-31,E107623,36280,Oberaula,2,0.0,57.28,EUR,GER100003
BT104775,1996-10-29,1996-10-30,E107623,36280,Oberaula,1,0.0,30.75,EUR,GER100003
BT104783,1996-10-29,1996-10-29,E107590,36287,Breitenbach,0,0.0,0.0,EUR,GER100003
BT104784,1996-10-30,1996-11-01,E107623,36284,Hohenroda,2,0.0,58.75,EUR,GER100003
BT104787,1996-10-30,1996-10-30,E107590,36286,Neuenstein,0,0.0,0.0,EUR,GER100003
BT104793,1996-10-30,1996-11-04,E107590,36287,Breitenbach,5,0.0,167.25,EUR,GER100003
BT104797,1996-10-31,1996-11-04,E107601,36217,Ronshausen,4,0.0,96.87,EUR,GER100003
BT104800,1996-11-01,1996-11-05,E107601,36266,Heringen,4,0.0,98.79,EUR,GER100003
BT104805,1996-11-02,1996-11-05,E107601,36251,Bad Hersfeld,3,0.0,90.9,EUR,GER100003
BT104812,1996-11-02,1996-11-02,E107590,36284,Hohenroda,0,0.0,0.0,EUR,GER100003
BT104819,1996-11-04,1996-11-08,E107623,36277,Schenklengsfeld,4,0.0,133.79,EUR,GER100003
BT104823,1996-11-06,1996-11-06,E107601,36219,Cornberg,0,0.0,0.0,EUR,GER100003
BT104827,1996-11-06,1996-11-08,E107623,36275,Kirchheim,2,0.0,71.04,EUR,GER100003
BT104835,1996-11-06,1996-11-11,E107623,36282,Hauneck,5,0.0,170.84,EUR,GER100003
BT104838,1996-11-06,1996-11-09,E107590,36284,Hohenroda,3,0.0,95.47,EUR,GER100003
BT104844,1996-11-06,1996-11-10,E107590,36284,Hohenroda,4,0.0,106.61,EUR,GER100003
BT104852,1996-11-07,1996-11-11,E107601,36219,Cornberg,4,0.0,125.38,EUR,GER100003
BT104859,1996-11-07,1996-11-11,E107623,36280,Oberaula,4,0.0,140.93,EUR,GER100003
BT104864,1996-11-07,1996-11-11,E107590,36304,Alsfeld,4,0.0,120.24,EUR,GER100003
BT104870,1996-11-09,1996-11-12,E107601,36272,Niederaula,3,0.0,89.96,EUR,GER100003
BT104872,1996-11-09,1996-11-09,E107601,36251,Bad Hersfeld,0,0.0,0.0,EUR,GER100003
BT104880,1996-11-09,1996-11-10,E107623,36275,Kirchheim,1,0.0,33.42,EUR,GER100003
BT104884,1996-11-09,1996-11-10,E107590,36304,Alsfeld,1,0.0,32.0,EUR,GER100003
BT104892,1996-11-10,1996-11-15,E107601,36217,Ronshausen,5,0.0,143.89,EUR,GER100003
BT104898,1996-11-10,1996-11-13,E107623,36277,Schenklengsfeld,3,0.0,74.53,EUR,GER100003
BT104902,1996-11-11,1996-11-15,E107590,36287,Breitenbach,4,0.0,130.13,EUR,GER100003
BT104905,1996-11-12,1996-11-17,E107623,36272,Niederaula,5,0.0,154.7,EUR,GER100003
BT104907,1996-11-13,1996-11-16,E107623,36282,Hauneck,3,0.0,96.0,EUR,GER100003
BT104913,1996-11-13,1996-11-15,E107623,36284,Hohenroda,2,0.0,70.38,EUR,GER100003
BT104919,1996-11-14,1996-11-16,E107601,36219,Cornberg,2,0.0,61.94,EUR,GER100003
BT104925,1996-11-14,1996-11-17,E107623,36275,Kirchheim,3,0.0,100.52,EUR,GER100003
BT104928,1996-11-14,1996-11-15,E107590,36286,Neuenstein,1,0.0,30.94,EUR,GER100003
BT104931,1996-11-14,1996-11-17,E107590,36284,Hohenroda,3,0.0,77.71,EUR,GER100003
BT104938,1996-11-15,1996-11-19,E107623,36277,Schenklengsfeld,4,0.0,111.19,EUR,GER100003
BT104942,1996-11-15,1996-11-19,E107590,36287,Breitenbach,4,0.0,139.8,EUR,GER100003
BT104943,1996-11-16,1996-11-16,E107601,36217,Ronshausen,0,0.0,0.0,EUR,GER100003
BT104951,1996-11-16,1996-11-21,E107590,36318,Schwalmtal,5,0.0,169.56,EUR,GER100003
BT104953,1996-11-17,1996-11-19,E107601,36272,Niederaula,2,0.0,51.41,EUR,GER100003
BT104958,1996-11-17,1996-11-20,E107590,36289,Friedewald,3,0.0,73.11,EUR,GER100003
BT104966,1996-11-18,1996-11-23,E107601,36251,Bad Hersfeld,5,0.0,146.32,EUR,GER100003
BT104967,1996-11-18,1996-11-20,E107623,36284,Hohenroda,2,0.0,57.1,EUR,GER100003
BT104973,1996-11-18,1996-11-18,E107590,36318,Schwalmtal,0,0.0,0.0,EUR,GER100003
BT104979,1996-11-19,1996-11-19,E107601,36251,Bad Hersfeld,0,0.0,0.0,EUR,GER100003
BT104981,1996-11-19,1996-11-21,E107590,36289,Friedewald,2,0.0,71.42,EUR,GER100003
BT104984,1996-11-19,1996-11-23,E107590,36289,Friedewald,4,0.0,133.79,EUR,GER100003
BT104990,1996-11-21,1996-11-26,E107623,36272,Niederaula,5,0.0,162.16,EUR,GER100003
BT104998,1996-11-22,1996-11-22,E107601,36217,Ronshausen,0,0.0,0.0,EUR,GER100003
BT105004,1996-11-23,1996-11-28,E107590,36318,Schwalmtal,5,0.0,124.81,EUR,GER100003
BT105006,1996-11-24,1996-11-25,E107601,36269,Philippsthal,1,0.0,33.65,EUR,GER100003
BT105007,1996-11-25,1996-11-27,E107601,36266,Heringen,2,0.0,64.5,EUR,GER100003
BT105013,1996-11-25,1996-11-30,E107623,36277,Schenklengsfeld,5,0.0,179.87,EUR,GER100003
BT105015,1996-11-25,1996-11-25,E107590,36284,Hohenroda,0,0.0,0.0,EUR,GER100003
BT105020,1996-11-25,1996-11-30,E107590,36286,Neuenstein,5,0.0,157.74,EUR,GER100003
BT105024,1996-11-27,1996-11-29,E107623,36272,Niederaula,2,0.0,60.9,EUR,GER100003
BT105030,1996-11-27,1996-11-27,E107623,36280,Oberaula,0,0.0,0.0,EUR,GER100003
BT105032,1996-11-27,1996-11-28,E107590,36286,Neuenstein,1,0.0,33.98,EUR,GER100003
BT105038,1996-11-28,1996-12-02,E107623,36284,Hohenroda,4,0.0,135.89,EUR,GER100003
BT105040,1996-11-28,1996-11-30,E107623,36282,Hauneck,2,0.0,67.34,EUR,GER100003
BT105047,1996-11-29,1996-12-03,E107590,36289,Friedewald,4,0.0,104.62,EUR,GER100003
BT105055,1996-11-30,1996-11-30,E107601,36266,Heringen,0,0.0,0.0,EUR,GER100003
BT105056,1996-11-30,1996-12-01,E107623,36275,Kirchheim,1,0.0,24.41,EUR,GER100003
BT105059,1996-12-01,1996-12-06,E107601,36219,Cornberg,5,0.0,134.44,EUR,GER100003
BT105063,1996-12-03,1996-12-03,E107601,36272,Niederaula,0,0.0,0.0,EUR,GER100003
BT105067,1996-12-04,1996-12-04,E107623,36272,Niederaula,0,0.0,0.0,EUR,GER100003
BT105069,1996-12-07,1996-12-11,E107590,36304,Alsfeld,4,0.0,100.55,EUR,GER100003
BT105070,1996-12-09,1996-12-13,E107601,36266,Heringen,4,0.0,114.86,EUR,GER100003
BT105071,1996-12-09,1996-12-09,E107623,36284,Hohenroda,0,0.0,0.0,EUR,GER100003
BT105077,1996-12-10,1996-12-15,E107601,36266,Heringen,5,0.0,133.96,EUR,GER100003
BT105081,1996-12-10,1996-12-15,E107623,36284,Hohenroda,5,0.0,143.34,EUR,GER100003
BT105085,1996-12-10,1996-12-13,E107590,36284,Hohenroda,3,0.0,79.93,EUR,GER100003
BT105093,1996-12-11,1996-12-15,E107590,36287,Breitenbach,4,0.0,101.04,EUR,GER100003
BT105101,1996-12-11,1996-12-15,E107590,36286,Neuenstein,4,0.0,108.9,EUR,GER100003
BT105105,1996-12-11,1996-12-11,E107590,36284,Hohenroda,0,0.0,0.0,EUR,GER100003
BT105112,1996-12-12,1996-12-14,E107601,36269,Philippsthal,2,0.0,71.34,EUR,GER100003
BT105114,1996-12-12,1996-12-16,E107623,36277,Schenklengsfeld,4,0.0,138.37,EUR,GER100003
BT105117,1996-12-12,1996-12-16,E107623,36280,Oberaula,4,0.0,136.65,EUR,GER100003
BT105121,1996-12-12,1996-12-13,E107590,36318,Schwalmtal,1,0.0,27.64,EUR,GER100003
BT105129,1996-12-13,1996-12-18,E107590,36284,Hohenroda,5,0.0,160.99,EUR,GER100003
BT105134,1996-12-13,1996-12-18,E107590,36289,Friedewald,5,0.0,123.04,EUR,GER100003
BT105137,1996-12-14,1996-12-14,E107623,36275,Kirchheim,0,0.0,0.0,EUR,GER100003
BT105139,1996-12-14,1996-12-18,E107623,36282,Hauneck,4,0.0,126.67,EUR,GER100003
BT105147,1996-12-15,1996-12-16,E107601,36217,Ronshausen,1,0.0,33.24,EUR,GER100003
BT105154,1996-12-15,1996-12-19,E107623,36272,Niederaula,4,0.0,116.39,EUR,GER100003
BT105157,1996-12-16,1996-12-21,E107601,36272,Niederaula,5,0.0,133.87,EUR,GER100003
BT105160,1996-12-16,1996-12-20,E107590,36304,Alsfeld,4,0.0,102.22,EUR,GER100003
BT105161,1996-12-17,1996-12-21,E107601,36251,Bad Hersfeld,4,0.0,99.36,EUR,GER100003
BT105166,1996-12-17,1996-12-21,E107623,36277,Schenklengsfeld,4,0.0,120.32,EUR,GER100003
BT105174,1996-12-17,1996-12-22,E107623,36277,Schenklengsfeld,5,0.0,139.48,EUR,GER100003
BT105178,1996-12-18,1996-12-20,E107623,36275,Kirchheim,2,0.0,68.94,EUR,GER100003
BT105183,1996-12-20,1996-12-22,E107623,36284,Hohenroda,2,0.0,69.7,EUR,GER100003
BT105185,1996-12-21,1996-12-23,E107601,36251,Bad Hersfeld,2,0.0,68.09,EUR,GER100003
BT105189,1996-12-21,1996-12-24,E107623,36275,Kirchheim,3,0.0,102.38,EUR,GER100003
BT105190,1996-12-22,1996-12-23,E107623,36280,Oberaula,1,0.0,31.01,EUR,GER100003
BT105192,1996-12-22,1996-12-26,E107623,36280,Oberaula,4,0.0,104.87,EUR,GER100003
BT105194,1996-12-22,1996-12-25,E107623,36275,Kirchheim,3,0.0,80.03,EUR,GER100003
BT105195,1996-12-23,1996-12-23,E107601,36251,Bad Hersfeld,0,0.0,0.0,EUR,GER100003
BT105199,1996-12-23,1996-12-24,E107623,36275,Kirchheim,1,0.0,30.13,EUR,GER100003
BT105204,1996-12-23,1996-12-25,E107623,36275,Kirchheim,2,0.0,60.39,EUR,GER100003
BT105210,1996-12-24,1996-12-28,E107601,36269,Philippsthal,4,0.0,105.6,EUR,GER100003
BT105217,1996-12-24,1996-12-24,E107601,36269,Philippsthal,0,0.0,0.0,EUR,GER100003
BT105221,1996-12-25,1996-12-30,E107601,36217,Ronshausen,5,0.0,139.06,EUR,GER100003
BT105227,1996-12-26,1996-12-29,E107601,36217,Ronshausen,3,0.0,94.72,EUR,GER100003
BT105233,1996-12-27,1996-12-30,E107590,36286,Neuenstein,3,0.0,105.22,EUR,GER100003
BT105240,1996-12-28,1996-12-28,E107590,36304,Alsfeld,0,0.0,0.0,EUR,GER100003
BT105247,1996-12-29,1997-01-01,E107601,36219,Cornberg,3,0.0,84.9,EUR,GER100003
BT105250,1996-12-31,1997-01-04,E107601,36251,Bad Hersfeld,4,0.0,109.99,EUR,GER100003
BT105254,1996-12-31,1996-12-31,E107601,36251,Bad Hersfeld,0,0.0,0.0,EUR,GER100003
BT105260,1996-12-31,1997-01-02,E107590,36304,Alsfeld,2,0.0,64.82,EUR,GER100003
BT105266,1997-01-01,1997-01-06,E107601,36219,Cornberg,5,0.0,171.76,EUR,GER100003
BT105273,1997-01-01,1997-01-05,E107601,36251,Bad Hersfeld,4,0.0,140.21,EUR,GER100003
BT105281,1997-01-01,1997-01-01,E107590,36287,Breitenbach,0,0.0,0.0,EUR,GER100003
BT105286,1997-01-02,1997-01-06,E107623,36280,Oberaula,4,0.0,114.8,EUR,GER100003
BT105287,1997-01-02,1997-01-06,E107590,36287,Breitenbach,4,0.0,136.0,EUR,GER100003
BT105288,1997-01-03,1997-01-07,E107623,36275,Kirchheim,4,0.0,107.05,EUR,GER100003
